1,0.010799104,-0.034862826,0.108394952,0.040353892,-0.060257171,0.083270361,0.007205621,0.067104087,0.007455869,-0.07083277,0.091294939,-0.0554109,-0.035938961,-0.052222321,0.09565853,-0.045551937,0.013742414,-0.025944518,0.030709443,-0.042045391,-0.025881445,0.087520733,-0.013202798,0.008246755,0.068186045,-0.057588775,0.027121743,0.080875335,-0.045863789,-0.036181219,0.046296144,0.053479552,-0.012735309,0.051374065,0.063270781,0.159508088,0.018271905,0.106499188,0.002827459,0.027504717,-0.034863377,-0.040547842,-0.006229294,0.040143157,-0.004588985,-0.048639703,-0.006688925,-0.046620937,0.131411645,0.060734822,-0.037369899,-0.017581228,0.027115195,0.012759556,0.103402054,0.110522396,-0.02313309,0.050456141,-0.002274008,-0.072907919,0.011350015,0.119822827,0.042959642,0.068028369,0.100330052,0.035879274,0.122598062,-0.003891031,0.083084618,0.094612513,0.052082512,0.03564752,-0.048154913,0.006392276,-0.028511702,-0.004961703,0.041536571,0.048695309,0.007635818,0.022700571,0.041541453,0.077079344,-0.03574306,0.058119002,-0.005772257,0.052271819,-0.044937394
0.010799104,1,-0.026015132,-0.026590876,0.01236235,0.016396132,-0.013324911,-0.039627295,-0.062415667,0.007419925,-0.051223238,-0.013877299,-0.010550521,0.120026467,-0.004552698,0.025128058,-0.005900958,-0.056048229,-0.154953141,-0.018191928,0.021898028,-0.016802573,0.04721615,-0.02181048,0.042567267,-0.023061493,-0.03744857,-0.004136956,-0.004332385,0.040389659,0.011565254,-0.01305695,0.012259153,0.057331012,0.058911455,-0.050795187,-0.049352831,-0.086496843,0.067320067,-0.013048898,0.001827138,0.108298404,0.017985888,0.039850197,-0.002222614,0.018435513,0.103332043,0.035190134,0.022904205,0.08621458,0.055410095,-0.015571477,0.047261328,-0.062646249,-0.05885018,-0.014964256,0.045105916,-0.073063996,-0.031321976,0.041304978,-0.00154078,0.036158723,0.013023466,-0.004823409,0.027936196,0.036982957,0.032438752,0.062252583,0.037447316,0.023563575,0.002302599,-0.006042582,0.015082563,-0.086324412,0.013280909,-0.084107693,-0.004923921,-0.050608867,0.00663729,0.074710659,0.021767187,-0.035126849,0.063993448,0.006569971,-0.032866424,0.004676084,0.026776863,-0.006301808
-0.034862826,-0.026015132,1,0.022503795,0.059326269,0.072809142,-0.007182982,0.109410484,0.022451999,-0.027717554,0.052491873,0.000981598,-0.014337438,0.020198126,-0.011145839,-0.0937425,-0.032935562,0.040795178,0.095954519,-0.043473604,0.049605306,0.010359544,-0.042988981,0.02895005,0.054871813,0.069858681,0.017500472,0.018064831,0.021903611,0.044657769,0.056020287,0.017101204,0.140504152,-0.010745873,-0.020758121,-0.099639884,0.060388341,0.036914317,0.058085796,-0.06031122,-0.021216791,-0.006138922,-0.025087872,-0.077191423,0.014324996,0.000116122,-0.059915782,-0.021654994,-0.030490897,-0.035767384,-0.01958281,-0.050012369,0.027406062,0.112585263,-0.01960469,-0.047985548,0.01076505,0.00222284,0.024953657,-0.048842624,0.033436046,-0.077718549,0.016661785,-0.018363336,0.045655952,-0.052534642,0.041090104,-0.075086286,-0.043034365,-0.069700711,-0.019480232,-0.070108669,-0.005979281,0.085414812,0.077782806,0.023846061,0.041986526,0.031290583,0.026781925,0.044516223,0.053742215,0.003151428,0.026676365,0.023484895,0.002441584,-0.008547118,-0.06416079,-0.014343533
0.108394952,-0.026590876,0.022503795,1,0.032693926,0.030344717,0.113179782,0.038670439,0.100581585,0.028181319,0.055206341,0.090049952,0.040367725,0.089461706,0.062348393,0.000375539,0.07385215,0.071050257,0.029850375,-0.013158221,0.048090171,-0.047040612,-0.068647612,0.033700162,0.065238996,0.024434061,0.016764707,0.121816594,0.026498356,-0.001773669,0.036384239,0.151099745,0.024193714,-0.06032142,-0.006165192,0.095545067,0.040024196,-0.035533782,0.086450354,0.153644126,-0.018702462,-0.117684009,0.052179346,-0.09428634,0.003977134,-0.009897422,-0.096112256,0.02592667,0.111131355,0.079501402,-0.079066809,0.128520832,-0.022319729,0.165246293,0.090472451,0.061864921,0.103763045,0.035438879,-0.022192161,-0.028280338,0.015338434,0.0147545,0.077661829,0.094072012,0.079919423,0.043695693,0.098749468,0.04348247,-0.015954209,0.106992079,0.015713795,0.046371862,-0.080333883,0.009389516,0.108541245,0.06061731,0.1373705,0.023704873,0.01103404,-0.033076256,0.011694112,0.023340453,-0.000703726,-0.032933259,0.077120458,0.098331038,0.069144692,-0.047712221
0.040353892,0.01236235,0.059326269,0.032693926,1,0.057082204,-0.103194911,0.019169096,-0.046431044,-0.135017662,-0.000273449,0.089200594,-0.00102698,0.003064833,0.020554107,0.007944543,0.05514086,-0.009577223,0.019124837,0.11791074,-0.011457927,-0.053648309,0.043484607,0.038553057,-0.037576733,0.093646121,-0.002464186,0.035393626,-0.086988354,0.006523273,0.007239086,0.106190237,0.049116216,0.004181827,0.009455505,-0.007610189,0.034192417,0.050430254,0.019007737,0.077817575,0.038518236,0.096718864,-0.101250425,0.015537806,-0.060838371,0.057671298,0.069470423,-0.079794609,-0.004761038,-0.019205857,0.09556475,-0.0000851,-0.062272845,0.058612006,-0.019981022,-0.005773882,0.048351852,0.138310624,0.154225123,0.013609521,0.043175441,0.045251889,0.137087842,-0.090125944,0.04207709,0.045372531,-0.087359452,-0.053271086,0.043037643,0.018361213,-0.011023664,0.039283859,0.075445737,0.014109245,0.028297724,0.018185965,-0.026049757,-0.03048598,0.040743034,0.021041649,0.041904659,-0.05997492,0.050096465,-0.015647377,0.052691912,-0.033346174,-0.000626316,-0.040687418
-0.060257171,0.016396132,0.072809142,0.030344717,0.057082204,1,0.379838032,0.089666521,0.014360195,0.017693733,0.032450036,0.1947098,-0.020267672,-0.062737536,0.029255903,-0.026308405,0.054258302,-0.033757227,0.000823323,0.183494135,0.139342242,0.038631547,-0.084619545,0.053346773,0.006809549,0.070000344,0.032711176,0.078125494,-0.059949086,0.180827885,0.063628835,0.07845803,0.122612167,0.006333475,0.058866996,-0.123947781,0.126343143,0.02362143,0.013436721,-0.048199811,-0.076260119,0.247554877,-0.002976237,-0.057252821,-0.03717331,0.016914493,0.130387117,0.001389036,-0.016929171,0.009325756,-0.026750252,0.020963795,0.0384464,-0.000905849,0.059162042,-0.036095137,0.030587115,-0.038294716,0.022867846,0.112125093,0.09301791,0.027232878,-0.021213207,0.074635711,0.029476717,-0.069857099,-0.007066016,0.023263477,-0.035622379,0.020060724,-0.00128334,0.058654785,0.115485739,0.073678609,0.066264956,-0.00777386,0.116255981,0.044997494,0.039503361,0.087213919,0.04784838,-0.055402672,0.119189545,0.069270522,0.046859341,0.039274585,-0.031142926,-0.026416818
0.083270361,-0.013324911,-0.007182982,0.113179782,-0.103194911,0.379838032,1,0.023868102,-0.024878111,0.081588289,-0.013675786,0.207067044,0.003507962,-0.002308162,-0.044512826,0.065590255,0.015336922,-0.008610525,-0.027012888,0.190428886,0.053090213,0.086322329,0.029065866,-0.01523691,0.065622866,0.028412338,0.004480832,0.097657002,0.025047763,0.136671894,-0.001930005,0.001523427,0.014784082,-0.008855991,0.054078925,0.065641642,0.128115193,0.016623853,-0.021714234,0.020343687,-0.033924874,0.161360966,0.084585844,-0.060142008,0.030225594,-0.02034967,0.157635514,0.010965904,-0.047728601,0.014139227,0.027493702,0.023962089,0.00813815,0.001516281,0.143225712,0.061079809,0.075772735,-0.026815984,0.052621463,0.103852081,0.024075364,0.025928145,0.006811875,0.075547874,-0.012279351,-0.057458787,0.051470493,0.055835748,0.08090546,0.025414973,-0.003082152,0.197079789,-0.006899077,-0.025560254,-0.041304726,0.071722312,0.083967082,0.076057568,0.040897498,-0.055509462,-0.0239582,0.045372907,0.052380792,-0.072962325,0.149602314,0.069519626,-0.003144087,-0.046643473
0.007205621,-0.039627295,0.109410484,0.038670439,0.019169096,0.089666521,0.023868102,1,0.061457401,0.100045198,0.156818657,0.015095499,0.014190359,0.02936163,0.141837995,-0.000830332,0.002405186,0.08279109,0.144717457,0.081834824,0.299946345,0.055870817,-0.047619789,0.000444141,0.058057754,0.053529049,-0.013067588,0.207467334,0.094448282,-0.042205987,-0.010068847,0.144932883,0.035964945,0.081839399,0.078193417,0.02695991,0.148575422,0.003408015,0.133268273,-0.050964584,-0.053427302,0.030722531,-0.046301541,-0.031403513,0.006531021,0.01866746,-0.029446598,0.039853105,0.020202286,-0.011936437,0.000243261,0.101774537,0.038955227,0.159598657,0.022702941,-0.034778337,-0.080161845,0.03768486,0.017602048,0.011579813,0.081366615,0.007533606,0.035107848,0.14701339,0.110953485,-0.021241995,0.095217618,0.027463588,0.090113698,0.036789423,0.115520851,0.105708361,0.050294745,0.064536146,0.127632844,0.011062771,0.115001585,-0.005674753,-0.012662164,0.023810745,0.109591591,0.054697776,-0.014321842,-0.000413413,0.059092334,0.142738618,-0.02238201,-0.005365569
0.067104087,-0.062415667,0.022451999,0.100581585,-0.046431044,0.014360195,-0.024878111,0.061457401,1,0.362230583,0.127962331,-0.009355123,0.050894473,0.135422071,0.044018928,0.022248553,0.082643787,0.094695868,0.07040512,-0.069174818,0.11126504,0.056145188,0.021729498,0.041459457,0.050807308,0.080660967,0.066738126,0.146362103,0.174280917,-0.059546184,0.00038941,0.13324181,0.008822414,0.065661892,0.002797254,0.114789555,0.024191371,0.029230617,0.11899888,0.064712368,0.048961075,0.015529048,0.055148326,0.016096803,0.035402216,0.027715444,-0.033626639,0.030514291,0.122753336,0.19734833,-0.035308571,0.124847306,0.04581824,0.158301389,-0.028327946,0.045060527,-0.067722727,0.037004612,0.00295451,-0.007659925,0.114973228,0.003043727,0.088573974,0.120889614,0.090401489,0.075251791,0.038489816,0.023790289,0.009402153,0.018489527,0.081397337,-0.063884543,-0.020799496,0.021312919,0.132608647,0.078282218,0.068986228,0.031178803,-0.036121063,0.035800835,0.066627678,-0.068732592,0.039436715,0.089611309,0.022459871,0.122476633,0.032075731,0.061252077
0.007455869,0.007419925,-0.027717554,0.028181319,-0.135017662,0.017693733,0.081588289,0.100045198,0.362230583,1,0.088088245,0.048221877,0.059906323,0.184205101,0.062878204,0.014716478,0.143797437,0.148760706,0.050574332,-0.053623143,0.166117164,0.053652803,-0.023558529,-0.008124247,0.0000766,-0.029357962,0.039888809,0.194157991,0.11579602,-0.061119792,0.039276139,-0.034019788,-0.030659025,-0.026447259,0.070912322,0.108417086,0.014289124,0.082227336,0.093704286,0.083683361,0.087439118,0.010179591,-0.018203589,-0.041760234,-0.012036374,-0.035665083,-0.061526146,0.143887097,0.031481345,0.139082631,-0.019242931,0.112858586,0.156485733,0.055605636,0.017783537,-0.002691961,-0.042781265,-0.013787045,0.050147602,-0.061883333,0.012108645,-0.022769757,0.041653209,0.162846843,-0.005989906,0.077823292,0.098249395,0.057893568,0.124713784,0.082236095,0.091862076,0.036489026,-0.004182403,-0.06871806,0.112788655,0.105284722,0.045051414,-0.00575267,0.063557254,0.085971768,-0.004593073,0.078305576,0.022566434,-0.014763289,0.074276807,0.094272236,-0.007839914,0.031229043
